review_text,cluster
"My account is still not verified even after they said to wait for 7 working days. They promised to message me after.But until now, I didn't receive any notifications nor messages from them. It sucks because I patiently waited to get my gcash account verified. Im losing my patient and hope that this will be resolved.Please I'm asking you to take some actions about it. Thank you!",5.0
"my wifi is ok, but i can't open my gcash account saying that i have a problem with ky connection.",4.0
"Terrible I can't get access to my GCASH it keeps asking for authentication code, but I couldn't receive one",6.0
This great to use for emergencies but sometimes canot open,5.0
"Bulok nyo gcash pinapalagyan nyo ng facial verification ang gcash ko para ma open ko tas nung nilagyan ko na, wala namang settings para tanggalin yun ehh di na pwede makagamit asawa ko Lalo na pag wala ako",3.0
Very useful and easiest way for fund transferring..,5.0
"If I could give 0, I will not hesitate to rate it. THE EXPERIENCE WITH ALL OF YOUR SUPPORT IS VERY FRUSTRATING This happened for all the tickets that I submitted. No one was really able to help. The overall experience with GCASH is not satisfactory. I have this issue with my GScore, and I also raise a ticket bcos I updatedmy number but it is almost a month now but my gsave and card linked are not reflected yet but on their FAQs it says that it will only take 14 days. The experience was NIGHTMARE",5.0
"They said that if you applied ur account for fully verified account it can just take up to 6 days, they will just send an sms. But its been almost a month and my acc is still not verified.",5.0
Cause I always this app,1.0
This app is currently experiencing troubleshooting. It is very inconvenient. I can't have some transactions. Please Fix This.,5.0
Nothing is working. Fix this,2.0
I have been trying to access your help center via the app for days but always says check internet- even if actively connected to wifi or data. I cashed in and have been debited from my account and was never added to my gcash.,2.0
"Sana ma fully verify account ko Gawin kung anim na star Ang excited na experience sa mga may gcash account ay ,may mga suliranin kung paano ma fully virifide Ang bawat account, Ako ganuon din , Kasi dati matibay Ang account ko Hindi na nagamit Kasi nagkautang Ng halagang 3k Hindi Naman Ako Ang umutang ,piro 100 percent parin Ako nagtitiwala sa gcash na Malaki Ang maitutulong sa mga individuals kaya five star ⭐ parin Ako kahit Ang bagong account ay Hindi pa ma fully virifide Kasi Malabo na pictur",0.0
I want is verified my account,5.0
"I don't why it's so hard to download this app I keep on downloading it for 5times, it wasted my time",5.0
its so nice app .. you can pay elertric bill and water bill ..and so fun because a lot of game ..,4.0
"I can't open my gcash.. My son Delate the apps, but when I installed I can't go to veryfy it.. What can I do? Pls help me🙏🙏🙏",2.0
Mandus Lingig Suregao Del sur Poruk2,0.0
Sending code takes time,5.0
My expiriens is work 2 goverment,2.0
My account can't direct open it's hard to open and their is face confirm and i cannot receive sender money in my mesage text,5.0
"The app is not appearing at the home screen after you install it, i reinstall the app because its not working right it keeps saying that ""something went wrong try again later"" and i unstall it reinstall but its the same issue after days pass by it keeps on erroring.",0.0
Hayop kang gcash ka tagal ko na binubuksan account ko. Nasobrahan na kayo sa security. Block ako pagamit ng passaword. Di naman ako nagpalit ng cp. Putangina ka GCASH. Mga animal kayo.,2.0
For a month still working/processing on the problem i encountered?this app getting worse and worse!you don't deserve even 1 star..slow actions on problems,5.0
Hindi ko alam kung alin ang may problema.GCASH APPS ba o ang cp ko.hindi ma open.gcash.super bagal. Kailangan lagi naka update. Naka ilan request ng mpin.,6.0
Excellent and veru reliable app.,0.0
focus my work always thank you maam/sir I'm happy please visit subscribe my YouTube Channel Rhonimar Larumbe Tangaro 🥰 thanks ❤😁👌,3.0
Good services to everybody,5.0
I don't know why I cannot log in in this app? 😔,1.0
I want to win this game,1.0
I like thes apps,0.0
Yung kailangan na kailangan mo mag cash out Saka pa si gcash mag maintenance,4.0
God is good all the time ❤️❤️❤️,0.0
BIOMETRIC IS NOT GOOD WHAT IF ITS NOT THE USERS using the GCASH NUMBER BUT THE SAME HOUSEHOLD OR PART OF FAMILY BUT ITS NECESSARY REALLY UNCOMFTABLE :(,5.0
ISA Lang star lang.kasi mabagal na verify ung ginawa KO gcash,5.0
Always back this app said times is up in code but second only I put then back again😡😡😡😡,3.0
Madali lng Ang transyon tulad ng bills at load,5.0
Why i cant recieve AN OTP FOR MY GCASH ACCOUNT.. ? The other day may gcach was working and till yesterday it was just.i cant open it anymore No OTP in Email or.my registered number..,0.0
Akala ko 7 days para ma verify yung account ko? Almost 3 weeks na hindi pa rin ma verify yung account ko? Ok naman yung ID at picture ko...,6.0
ka inis bakit ayaw mabuksan ang aking account ano na nangyare Gcash,0.0
Great use for pay bills,2.0
"Always says submit a ticket report like bro?? Tf i want to use it peacefully, hi di yung ang daming inconvenience",2.0
hello gcash. is there a problem on the app? i was unable to install it to my phone since yesterday,2.0
My money is processed through an online shopping app😱 even I don't have any online shopping app 😱 when I go to help section and report it they didn't updating it's been 3 days from now 😮‍💨pls give back my money it's for my wife's maternity expenses,3.0
Good app because very easy to transact or transfer money to bank.,4.0
"Dapat negative star ang ibigay sa inyo e. Mga walang kwenta . paulit ulit ng selfie. Ano pang klaseng selfie ang dapat ibigay, samantalang ikaw naman ang owner ng account na yun, ang daming arte. Kailangang kailangan ko laman nun di man lang makapag log in yung tao. 😡",1.0
"2 weeks now and I still Cant use this app. It wont send otp no matter how updated the apl is. please do not use thus app, its trash. Good thing I dont store large amounts in my gcash",1.0
After update I totally cant open my gcash account and im worried about it because all of my financial resources is in gcash :(,1.0
lagi nalang nag lalag kinda annoying,0.0
WTH IS WRONG WITH THIS APP! I AM LITERALLY 19 YRS OLD AND WON'T VERIFY ME . ITS SO HARD TO VERIFY UEKSHDJWHDUWBSJWKASNAKAKA,4.0
Verifying accounts do not meet the 1 week confirmation deadline. My account is finding for verification for more than a year now and still no confirmation of whether it is verified or not. Please fix this.,5.0
"I can't open my gcash acc, it's stated troubleshoot it's been 15 hrs since my last open",4.0
Ok to move your upgrade money trnsfer,6.0
It is to hard for me to use the sending money I already try the verification many times but it did not go thru...but if I use cash in its vety fast no question ask...,3.0
Very Convenient to use no hassle.,5.0
"Its always troubleshoot , it is scam or what?",0.0
"The app is very uselesss, it's so useless I can't verify my acc beacuse of failed validation. It keeps saying ""oops let's try that again"". I've tried hundreds of times already, what is wrong with this app? I've provided the right ID, document, and information it's requiring, SO WHY?? Useless.",5.0
nice apps its help to me,2.0
Very fast and safe way.,0.0
4yrs ngsign up ako pra full validate yong account ko kaso until now wla prin ako natangap na text for update kong valid nba or hindi masmasakit pas sa ghosting amp,5.0
selfie scan problem after you selfie it will come back again..,1.0
bakit tinangal ang voters ID plss po ibalik nyo voters ID salamat,1.0
I'm an x abroad for now I'm living here in ubay bohol to my family,0.0
2 star lang muna Kasi Ang tagal maverified ng gcash ko sabi 1week mga 1 buwan na Wala parin,0.0
Poor gcash service 👎,4.0
"Can't recommend this app. Everytime I make a payment or purchase load or something, it's having a problem. Can't even do a single transaction. That's why I'm afraid to put a bigger amount on this application, who knows that it's secure though when in fact a simple thing is making it difficult to process. It's making me frustrated all the time. I'm not satisfied with it at all, like ever. Considering that I waited a whole month beyond before I get verified. The HECK.",3.0
I gave 2 stars because i needed to uninstall my gcash account when i downloaded and install again it says there's a common problem that's why i cannot installed. It appears two gcash app i uninstalled the other one but they were both just deleted. Please review your gcash service.,6.0
